Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRate,Weight,Seconds,Pace,Speed,MinHeartTarget,MaxHeartTarget
2015.09.23D18:39:38.000,53.33777136,-6.187854353,5.400000095,2489.73999,150,0,786,2.79,3.1676,105,157
2015.09.23D18:39:39.000,53.33777103,-6.187812192,5.400000095,2492.530029,150,0,787,3.0901,3.1671,105,157
2015.09.23D18:39:40.000,53.33777312,-6.18776584,5.199999809,2495.620117,150,0,788,2.23,3.167,105,157
2015.09.23D18:39:41.000,53.33777446,-6.187732397,5.199999809,2497.850098,150,0,789,3.2798,3.1658,105,157
2015.09.23D18:39:42.000,53.33777547,-6.187683111,5,2501.129883,150,0,790,3.3901,3.166,105,157
2015.09.23D18:39:43.000,53.33777882,-6.187632568,4.800000191,2504.52002,151,0,791,3.1199,3.1663,105,157
2015.09.23D18:39:44.000,53.33777798,-6.187585713,4.599999905,2507.639893,151,0,792,2.3301,3.1662,105,157
2015.09.23D18:39:45.000,53.33777647,-6.187550593,4.400000095,2509.969971,152,0,793,3.3701,3.1652,105,157
2015.09.23D18:39:46.000,53.33777505,-6.187499966,4.400000095,2513.340088,152,0,794,3.49,3.1654,105,157
2015.09.23D18:39:47.000,53.33776943,-6.18744825,4.599999905,2516.830078,152,0,795,3.6399,3.1658,105,157
2015.09.23D18:39:48.000,53.33776365,-6.187394354,4.599999905,2520.469971,153,0,796,2.49,3.1664,105,157
2015.09.23D18:39:49.000,53.33776524,-6.187357139,4.400000095,2522.959961,153,0,797,2.8801,3.1656,105,157
2015.09.23D18:39:50.000,53.3377639,-6.187313721,4.199999809,2525.840088,153,0,798,3.72,3.1652,105,157
2015.09.23D18:39:51.000,53.33776365,-6.187257646,4.400000095,2529.560059,153,0,799,2.8899,3.1659,105,157
2015.09.23D18:39:52.000,53.33775636,-6.187215485,4.400000095,2532.449951,154,0,800,2.8701,3.1656,105,157
2015.09.23D18:39:53.000,53.33775502,-6.187172569,4.199999809,2535.320068,153,0,801,3.95,3.1652,105,157
2015.09.23D18:39:54.000,53.33775745,-6.187113477,4.199999809,2539.27002,153,0,802,2.71,3.1662,105,157
2015.09.23D18:39:55.000,53.33775409,-6.187072825,4.199999809,2541.97998,153,0,803,2.55,3.1656,105,157
2015.09.23D18:39:56.000,53.33775301,-6.187034519,4.199999809,2544.530029,153,0,804,2.99,3.1648,105,157
2015.09.23D18:39:57.000,53.33775284,-6.186989509,4.400000095,2547.52002,152,0,805,3.4199,3.1646,105,157
2015.09.23D18:39:58.000,53.33775016,-6.186938379,4.400000095,2550.939941,152,0,806,3.27,3.1649,105,157
2015.09.23D18:39:59.000,53.33774672,-6.186889429,4.400000095,2554.209961,152,0,807,2.6301,3.1651,105,157
2015.09.23D18:40:00.000,53.33774772,-6.186850034,4.400000095,2556.840088,152,0,808,3.78,3.1644,105,157
2015.09.23D18:40:01.000,53.33774664,-6.186793204,4.599999905,2560.620117,151,0,809,3.5498,3.1652,105,157
2015.09.23D18:40:02.000,53.3377484,-6.186740063,4.800000191,2564.169922,152,0,810,3.22,3.1656,105,157
2015.09.23D18:40:03.000,53.33774647,-6.186691783,4.800000191,2567.389893,152,0,811,2.5601,3.1657,105,157
2015.09.23D18:40:04.000,53.33774756,-6.186653227,5,2569.949951,152,0,812,3.1799,3.165,105,157
2015.09.23D18:40:05.000,53.33774747,-6.18660545,5.199999809,2573.129883,152,0,813,3.3901,3.165,105,157
2015.09.23D18:40:06.000,53.33775041,-6.186554907,5,2576.52002,152,0,814,2.1499,3.1653,105,157
2015.09.23D18:40:07.000,53.33775611,-6.186523978,5,2578.669922,152,0,815,3.46,3.164,105,157
2015.09.23D18:40:08.000,53.33775703,-6.186471842,5.199999809,2582.129883,152,0,816,3.4902,3.1644,105,157
2015.09.23D18:40:09.000,53.33775317,-6.186419455,5.400000095,2585.620117,152,0,817,2.3298,3.1648,105,157
2015.09.23D18:40:10.000,53.33775477,-6.186384587,5.400000095,2587.949951,151,0,818,2.9001,3.1638,105,157
2015.09.23D18:40:11.000,53.33775619,-6.186341168,5.199999809,2590.850098,152,0,819,3.75,3.1634,105,157
2015.09.23D18:40:12.000,53.33775644,-6.186284926,5,2594.600098,152,0,820,3.1699,3.1641,105,157
2015.09.23D18:40:13.000,53.33776273,-6.186238406,5,2597.77002,152,0,821,3.03,3.1642,105,157
2015.09.23D18:40:14.000,53.33776038,-6.186192725,4.800000191,2600.800049,152,0,822,3.0798,3.164,105,157
2015.09.23D18:40:15.000,53.33776214,-6.186146541,4.800000191,2603.879883,152,0,823,3.2302,3.1639,105,157
2015.09.23D18:40:16.000,53.33776549,-6.186098261,4.800000191,2607.110107,152,0,824,2.48,3.164,105,157
2015.09.23D18:40:17.000,53.33776055,-6.186061297,4.800000191,2609.590088,152,0,825,3.3599,3.1631,105,157
2015.09.23D18:40:18.000,53.33775661,-6.18601134,4.800000191,2612.949951,152,0,826,3.29,3.1634,105,157
2015.09.23D18:40:19.000,53.33775988,-6.185962139,4.599999905,2616.23999,152,0,827,2.6301,3.1635,105,157
2015.09.23D18:40:20.000,53.33775745,-6.185922576,4.599999905,2618.870117,152,0,828,3.23,3.1629,105,157
2015.09.23D18:40:21.000,53.33775518,-6.185874129,4.400000095,2622.100098,152,0,829,2.8499,3.163,105,157
2015.09.23D18:40:22.000,53.33776248,-6.185833057,4.199999809,2624.949951,153,0,830,3.27,3.1626,105,157
2015.09.23D18:40:23.000,53.33776063,-6.185783772,4.199999809,2628.219971,153,0,831,3.3401,3.1627,105,157
2015.09.23D18:40:24.000,53.33775686,-6.185733732,4.400000095,2631.560059,153,0,832,3.0698,3.1629,105,157
2015.09.23D18:40:25.000,53.33774789,-6.185689559,4.800000191,2634.629883,153,0,833,4.2202,3.1628,105,157
2015.09.23D18:40:26.000,53.3377437,-6.185626527,5,2638.850098,154,0,834,3.76,3.1641,105,157
2015.09.23D18:40:27.000,53.33774337,-6.185570033,5.199999809,2642.610107,154,0,835,2.47,3.1648,105,157
2015.09.23D18:40:28.000,53.3377411,-6.185533069,5.400000095,2645.080078,154,0,836,3.03,3.164,105,157
2015.09.23D18:40:29.000,53.33774186,-6.185487639,5.400000095,2648.110107,154,0,837,3,3.1638,105,157
2015.09.23D18:40:30.000,53.33774546,-6.185443047,5.199999809,2651.110107,155,0,838,3.3899,3.1636,105,157
2015.09.23D18:40:31.000,53.33774806,-6.185392253,5.199999809,2654.5,155,0,839,3.2,3.1639,105,157
2015.09.23D18:40:32.000,53.33775057,-6.185344141,5,2657.699951,156,0,840,3.45,3.1639,105,157
2015.09.23D18:40:33.000,53.33774756,-6.185292341,5,2661.149902,157,0,841,3.23,3.1643,105,157
2015.09.23D18:40:34.000,53.33775141,-6.185244229,4.800000191,2664.379883,157,0,842,2.4702,3.1643,105,157
2015.09.23D18:40:35.000,53.33775435,-6.185207432,4.800000191,2666.850098,158,0,843,3.3899,3.1635,105,157
2015.09.23D18:40:36.000,53.33775057,-6.185156135,4.599999905,2670.23999,159,0,844,3.51,3.1638,105,157
2015.09.23D18:40:37.000,53.33775829,-6.185105089,4.599999905,2673.75,159,0,845,3.0601,3.1642,105,157
2015.09.23D18:40:38.000,53.33776155,-6.185059324,4.599999905,2676.810059,159,0,846,2.21,3.1641,105,157
2015.09.23D18:40:39.000,53.33776466,-6.185026467,4.199999809,2679.02002,159,0,847,2.51,3.163,105,157
2015.09.23D18:40:40.000,53.33775921,-6.184988664,4.400000095,2681.530029,159,0,848,3.0901,3.1622,105,157
2015.09.23D18:40:41.000,53.33775778,-6.184941977,4.400000095,2684.620117,160,0,849,2.9099,3.1621,105,157
2015.09.23D18:40:42.000,53.33776264,-6.184899062,4.599999905,2687.530029,160,0,850,3.2,3.1618,105,157
2015.09.23D18:40:43.000,53.33775912,-6.184850363,4.599999905,2690.72998,160,0,851,3.1101,3.1618,105,157
2015.09.23D18:40:44.000,53.33775929,-6.184803508,4.599999905,2693.840088,160,0,852,3.2998,3.1618,105,157
2015.09.23D18:40:45.000,53.33775929,-6.184753804,4.599999905,2697.139893,159,0,853,3.54,3.1619,105,157
2015.09.23D18:40:46.000,53.33775871,-6.184700495,4.400000095,2700.679932,160,0,854,2.49,3.1624,105,157
2015.09.23D18:40:47.000,53.33775133,-6.184664452,4.599999905,2703.169922,160,0,855,3.4302,3.1616,105,157
2015.09.23D18:40:48.000,53.33774747,-6.184613155,4.599999905,2706.600098,160,0,856,3.6399,3.1619,105,157
2015.09.23D18:40:49.000,53.33774856,-6.184558673,4.599999905,2710.23999,160,0,857,2.28,3.1625,105,157
2015.09.23D18:40:50.000,53.33775141,-6.184524642,4.599999905,2712.52002,160,0,858,2.29,3.1614,105,157
2015.09.23D18:40:51.000,53.33775158,-6.184490277,4.400000095,2714.810059,160,0,859,3.1299,3.1604,105,157
2015.09.23D18:40:52.000,53.33775527,-6.184443589,4.400000095,2717.939941,160,0,860,3.1501,3.1604,105,157
2015.09.23D18:40:53.000,53.33775393,-6.184396315,4.400000095,2721.090088,160,0,861,3.0898,3.1604,105,157
2015.09.23D18:40:54.000,53.33775351,-6.184350047,4.199999809,2724.179932,161,0,862,2.79,3.1603,105,157
2015.09.23D18:40:55.000,53.33775854,-6.184308724,4,2726.969971,161,0,863,3.96,3.1599,105,157
2015.09.23D18:40:56.000,53.33776139,-6.184249548,3.799999952,2730.929932,161,0,864,3.1101,3.1608,105,157
2015.09.23D18:40:57.000,53.33776281,-6.184202861,3.799999952,2734.040039,160,0,865,2.5999,3.1607,105,157
2015.09.23D18:40:58.000,53.33776809,-6.184164807,3.599999905,2736.639893,160,0,866,2.4202,3.1601,105,157
2015.09.23D18:40:59.000,53.33777203,-6.184129016,3.400000095,2739.060059,160,0,867,3.6199,3.1592,105,157
2015.09.23D18:41:00.000,53.33777371,-6.184074702,3.400000095,2742.679932,160,0,868,2.75,3.1598,105,157
2015.09.23D18:41:01.000,53.33777631,-6.18403363,3.200000048,2745.429932,160,0,869,2.99,3.1593,105,157
2015.09.23D18:41:02.000,53.33777404,-6.183988787,3,2748.419922,160,0,870,3.6101,3.1591,105,157
2015.09.23D18:41:03.000,53.3377696,-6.183934975,2.799999952,2752.030029,159,0,871,3.3799,3.1596,105,157
2015.09.23D18:41:04.000,53.3377629,-6.183885606,2.799999952,2755.409912,158,0,872,2.5,3.1599,105,157
2015.09.23D18:41:05.000,53.33776348,-6.183847804,2.599999905,2757.909912,158,0,873,2.8401,3.1591,105,157
2015.09.23D18:41:06.000,53.33776315,-6.183805224,2.400000095,2760.75,158,0,874,3.3301,3.1588,105,157
2015.09.23D18:41:07.000,53.33776474,-6.183755267,2.200000048,2764.080078,158,0,875,2.9199,3.1589,105,157
2015.09.23D18:41:08.000,53.33776994,-6.183712184,2,2767,158,0,876,2.75,3.1587,105,157
2015.09.23D18:41:09.000,53.33777396,-6.183671448,1.600000024,2769.75,158,0,877,3.3201,3.1582,105,157
2015.09.23D18:41:10.000,53.33777304,-6.183621492,1.799999952,2773.070068,158,0,878,3.49,3.1584,105,157
2015.09.23D18:41:11.000,53.33777849,-6.18356986,1.399999976,2776.560059,158,0,879,3.5898,3.1588,105,157
2015.09.23D18:41:12.000,53.33777891,-6.183515796,1,2780.149902,158,0,880,3.1802,3.1593,105,157
2015.09.23D18:41:13.000,53.33777899,-6.183468103,0.600000024,2783.330078,158,0,881,3.3799,3.1593,105,157
2015.09.23D18:41:14.000,53.33777798,-6.183417477,0.200000003,2786.709961,158,0,882,2.8101,3.1595,105,157
2015.09.23D18:41:15.000,53.33778,-6.183375316,0,2789.52002,157,0,883,2.0701,3.1591,105,157
2015.09.23D18:41:16.000,53.33778561,-6.183345309,-0.200000003,2791.590088,157,0,884,2.76,3.1579,105,157
2015.09.23D18:41:17.000,53.33778528,-6.183303818,-0.200000003,2794.350098,157,0,885,3.5999,3.1575,105,157
2015.09.23D18:41:18.000,53.33778704,-6.183249922,-0.400000006,2797.949951,157,0,886,3.1001,3.158,105,157
2015.09.23D18:41:19.000,53.33778343,-6.183203068,0,2801.050049,157,0,887,3.1099,3.1579,105,157
2015.09.23D18:41:20.000,53.33779282,-6.183159146,0,2804.159912,157,0,888,3.4001,3.1578,105,157
2015.09.23D18:41:21.000,53.33780682,-6.183113633,0,2807.560059,157,0,889,3.6599,3.1581,105,157
2015.09.23D18:41:22.000,53.33781864,-6.183062168,0,2811.219971,156,0,890,2.8701,3.1587,105,157
2015.09.23D18:41:23.000,53.33782651,-6.183020342,0.400000006,2814.090088,156,0,891,3.5999,3.1584,105,157
2015.09.23D18:41:24.000,53.33784722,-6.182978852,0.600000024,2817.689941,156,0,892,2.99,3.1588,105,157
2015.09.23D18:41:25.000,53.33786314,-6.18294172,0.800000012,2820.679932,156,0,893,3.3801,3.1587,105,157
2015.09.23D18:41:26.000,53.337882,-6.1829009,1.399999976,2824.060059,156,0,894,3.05,3.1589,105,157
2015.09.23D18:41:27.000,53.33790413,-6.182873659,1.799999952,2827.110107,156,0,895,2.3599,3.1588,105,157
2015.09.23D18:41:28.000,53.3379157,-6.182842562,2,2829.469971,156,0,896,2.5901,3.1579,105,157
2015.09.23D18:41:29.000,53.33793665,-6.182825211,2.400000095,2832.060059,156,0,897,2.1899,3.1573,105,157
2015.09.23D18:41:30.000,53.33795375,-6.182808615,2.400000095,2834.25,156,0,898,2.03,3.1562,105,157
2015.09.23D18:41:31.000,53.3379711,-6.182799228,2.400000095,2836.280029,156,0,899,2.23,3.1549,105,157
2015.09.23D18:41:32.000,53.33799105,-6.18279512,2.599999905,2838.51001,156,0,900,3.3301,3.1539,105,157
2015.09.23D18:41:33.000,53.33802097,-6.182794953,2.799999952,2841.840088,155,0,901,3,3.1541,105,157
2015.09.23D18:41:34.000,53.33804796,-6.182796797,2.599999905,2844.840088,155,0,902,1.6299,3.1539,105,157
2015.09.23D18:41:35.000,53.33806255,-6.182794869,2.400000095,2846.469971,155,0,903,3.4199,3.1522,105,157
2015.09.23D18:41:36.000,53.33809264,-6.182806017,2.400000095,2849.889893,155,0,904,2.0701,3.1525,105,157
2015.09.23D18:41:37.000,53.33811125,-6.18280367,2.400000095,2851.959961,155,0,905,2.26,3.1513,105,157
2015.09.23D18:41:38.000,53.33813145,-6.182807023,1.600000024,2854.219971,154,0,906,2.1799,3.1504,105,157
2015.09.23D18:41:39.000,53.33815073,-6.182800652,1.600000024,2856.399902,154,0,907,2.6201,3.1493,105,157
2015.09.23D18:41:40.000,53.33817436,-6.182801994,1.600000024,2859.02002,154,0,908,2.46,3.1487,105,157
2015.09.23D18:41:41.000,53.33819624,-6.182798222,1.399999976,2861.47998,153,0,909,2.6301,3.1479,105,157
2015.09.23D18:41:42.000,53.33821971,-6.182792941,1,2864.110107,153,0,910,3.1599,3.1474,105,157
2015.09.23D18:41:43.000,53.33824812,-6.182789924,1,2867.27002,153,0,911,3.2,3.1474,105,157
2015.09.23D18:41:44.000,53.33827687,-6.182794785,1,2870.469971,153,0,912,3.5701,3.1474,105,157
2015.09.23D18:41:45.000,53.33830873,-6.182789588,1,2874.040039,154,0,913,2.79,3.1479,105,157
2015.09.23D18:41:46.000,53.33833328,-6.182799144,0.600000024,2876.830078,154,0,914,3.45,3.1475,105,157
2015.09.23D18:41:47.000,53.33836421,-6.182803502,0.600000024,2880.280029,154,0,915,3.6199,3.1478,105,157
2015.09.23D18:41:48.000,53.33839657,-6.182808615,0.800000012,2883.899902,154,0,916,2.48,3.1484,105,157
2015.09.23D18:41:49.000,53.3384187,-6.182803754,0.800000012,2886.379883,154,0,917,3.3301,3.1476,105,157
2015.09.23D18:41:50.000,53.33844862,-6.182801994,0.600000024,2889.709961,154,0,918,3.3501,3.1478,105,157
2015.09.23D18:41:51.000,53.33847796,-6.182813728,0.800000012,2893.060059,154,0,919,2.8899,3.1481,105,157
2015.09.23D18:41:52.000,53.33850377,-6.182808531,0.600000024,2895.949951,153,0,920,2.8901,3.1478,105,157
2015.09.23D18:41:53.000,53.33852976,-6.182809118,0.600000024,2898.840088,154,0,921,3.23,3.1475,105,157
2015.09.23D18:41:54.000,53.33855876,-6.182809286,0.600000024,2902.070068,154,0,922,4.05,3.1476,105,157
2015.09.23D18:41:55.000,53.33859488,-6.182818422,0.200000003,2906.120117,154,0,923,2.8999,3.1486,105,157
2015.09.23D18:41:56.000,53.33862078,-6.18281574,0.400000006,2909.02002,154,0,924,3.52,3.1483,105,157
2015.09.23D18:41:57.000,53.33865247,-6.182814986,0.200000003,2912.540039,154,0,925,3.5999,3.1487,105,157
2015.09.23D18:41:58.000,53.33868465,-6.182819428,0.400000006,2916.139893,154,0,926,2.6501,3.1492,105,157
2015.09.23D18:41:59.000,53.33870846,-6.182816662,0,2918.790039,154,0,927,3.23,3.1486,105,157
2015.09.23D18:42:00.000,53.33873738,-6.182811884,0,2922.02002,154,0,928,3.7,3.1487,105,157
2015.09.23D18:42:01.000,53.33877057,-6.182813896,0,2925.719971,154,0,929,3.22,3.1493,105,157
2015.09.23D18:42:02.000,53.33879949,-6.182818757,-0.200000003,2928.939941,154,0,930,3.0901,3.1494,105,157
2015.09.23D18:42:03.000,53.33882639,-6.18280719,-0.600000024,2932.030029,154,0,931,3.3699,3.1493,105,157
2015.09.23D18:42:04.000,53.33885657,-6.182811297,-0.600000024,2935.399902,154,0,932,3.01,3.1496,105,157
2015.09.23D18:42:05.000,53.33888322,-6.182819009,-0.600000024,2938.409912,154,0,933,4.26,3.1494,105,157
2015.09.23D18:42:06.000,53.3389206,-6.182804424,-0.600000024,2942.669922,155,0,934,4.3201,3.1506,105,157
2015.09.23D18:42:07.000,53.33895522,-6.182775004,-0.400000006,2946.98999,155,0,935,3.8899,3.1519,105,157
2015.09.23D18:42:08.000,53.33897777,-6.182730161,-0.200000003,2950.879883,155,0,936,2.9302,3.1526,105,157
2015.09.23D18:42:09.000,53.33899864,-6.182703087,0,2953.810059,155,0,937,2.74,3.1524,105,157
2015.09.23D18:42:10.000,53.33901113,-6.182667548,0.400000006,2956.550049,154,0,938,3.53,3.152,105,157
2015.09.23D18:42:11.000,53.3390268,-6.182621196,0.400000006,2960.080078,154,0,939,3.29,3.1524,105,157
2015.09.23D18:42:12.000,53.33904524,-6.182582136,0.800000012,2963.370117,154,0,940,3.1099,3.1525,105,157
2015.09.23D18:42:13.000,53.33906033,-6.182542406,1.200000048,2966.47998,154,0,941,3.0901,3.1525,105,157
2015.09.23D18:42:14.000,53.3390698,-6.18249882,1.600000024,2969.570068,155,0,942,3.6199,3.1524,105,157
2015.09.23D18:42:15.000,53.33908866,-6.182454228,1.600000024,2973.189941,155,0,943,3.21,3.1529,105,157
2015.09.23D18:42:16.000,53.33910107,-6.18241081,1.799999952,2976.399902,156,0,944,2.53,3.153,105,157
2015.09.23D18:42:17.000,53.33911247,-6.182377618,2.200000048,2978.929932,156,0,945,3.6001,3.1523,105,157
2015.09.23D18:42:18.000,53.33912043,-6.182325147,2.400000095,2982.530029,157,0,946,3.4399,3.1528,105,157
2015.09.23D18:42:19.000,53.33912697,-6.182274604,2.599999905,2985.969971,157,0,947,3.5601,3.1531,105,157
2015.09.23D18:42:20.000,53.33912831,-6.182221128,2.799999952,2989.530029,158,0,948,3.03,3.1535,105,157
2015.09.23D18:42:21.000,53.33913526,-6.182176955,2.799999952,2992.560059,158,0,949,3.5698,3.1534,105,157
2015.09.23D18:42:22.000,53.33913602,-6.182123227,2.799999952,2996.129883,159,0,950,2.79,3.1538,105,157
2015.09.23D18:42:23.000,53.3391439,-6.182083413,3,2998.919922,159,0,951,3.04,3.1534,105,157
2015.09.23D18:42:24.000,53.33914901,-6.182038654,3,3001.959961,159,0,952,2.6401,3.1533,105,157
2015.09.23D18:42:25.000,53.33915982,-6.181957768,3,3004.600098,160,0,953,2.8799,3.1528,105,157
2015.09.23D18:42:26.000,53.33915982,-6.181957768,3,3007.47998,160,0,954,2.4199,3.1525,105,157
2015.09.23D18:42:27.000,53.33916024,-6.181869004,2.599999905,3009.899902,160,0,955,3.49,3.1517,105,157
2015.09.23D18:42:28.000,53.33916024,-6.181869004,2.599999905,3013.389893,160,0,956,3.49,3.1521,105,157
2015.09.23D18:42:29.000,53.33916133,-6.181816617,2.599999905,3016.879883,161,0,957,2.7402,3.1524,105,157
2015.09.23D18:42:30.000,53.33916636,-6.181776216,2.799999952,3019.620117,161,0,958,4.6299,3.152,105,157
2015.09.23D18:42:31.000,53.33917709,-6.181659373,2.400000095,3024.25,161,0,959,3.24,3.1535,105,157
2015.09.23D18:42:32.000,53.33917709,-6.181659373,2.400000095,3027.48999,161,0,960,1.02,3.1536,105,157
2015.09.23D18:42:33.000,53.33918815,-6.181599526,2.200000048,3028.51001,161,0,961,3.1101,3.1514,105,157
2015.09.23D18:42:34.000,53.33918815,-6.181599526,2.200000048,3031.620117,161,0,962,3.1199,3.1514,105,157
2015.09.23D18:42:35.000,53.33919268,-6.181553341,2,3034.73999,161,0,963,1.99,3.1513,105,157
2015.09.23D18:42:36.000,53.33919947,-6.181525011,2.200000048,3036.72998,161,0,964,5.0801,3.1501,105,157
2015.09.23D18:42:37.000,53.33920433,-6.181449071,2.200000048,3041.810059,161,0,965,3.5698,3.1521,105,157
2015.09.23D18:42:38.000,53.33920886,-6.181395929,2.400000095,3045.379883,161,0,966,2.54,3.1526,105,157
2015.09.23D18:42:39.000,53.33920911,-6.181357792,2.599999905,3047.919922,161,0,967,3.1902,3.1519,105,157
2015.09.23D18:42:40.000,53.33921137,-6.181310015,2.799999952,3051.110107,161,0,968,3.1399,3.152,105,157
2015.09.23D18:42:41.000,53.33922202,-6.181266261,2.799999952,3054.25,161,0,969,3.77,3.152,105,157
2015.09.23D18:42:42.000,53.33922311,-6.181209516,3,3058.02002,160,0,970,2.3799,3.1526,105,157
2015.09.23D18:42:43.000,53.33922336,-6.181173725,2.799999952,3060.399902,160,0,971,2.8501,3.1518,105,157
2015.09.23D18:42:44.000,53.33922671,-6.181131229,2.799999952,3063.25,160,0,972,3.47,3.1515,105,157
2015.09.23D18:42:45.000,53.33923157,-6.18107968,2.799999952,3066.719971,160,0,973,2.3501,3.1518,105,157
2015.09.23D18:42:46.000,53.3392335,-6.181044476,2.799999952,3069.070068,160,0,974,2.4099,3.151,105,157
2015.09.23D18:42:47.000,53.33923778,-6.181009104,2.799999952,3071.47998,159,0,975,2.3601,3.1502,105,157
2015.09.23D18:42:48.000,53.33923761,-6.180973314,2.799999952,3073.840088,159,0,976,3.2,3.1494,105,157
2015.09.23D18:42:49.000,53.33924037,-6.180925453,3,3077.040039,159,0,977,2.6699,3.1495,105,157
2015.09.23D18:42:50.000,53.33924163,-6.18088522,2.799999952,3079.709961,159,0,978,2.9399,3.149,105,157
2015.09.23D18:42:51.000,53.3392444,-6.180841299,2.799999952,3082.649902,159,0,979,2.6401,3.1488,105,157
2015.09.23D18:42:52.000,53.3392454,-6.180801401,2.599999905,3085.290039,159,0,980,3.3899,3.1483,105,157
2015.09.23D18:42:53.000,53.33924482,-6.180750187,2.799999952,3088.679932,159,0,981,3.1101,3.1485,105,157
2015.09.23D18:42:54.000,53.33923845,-6.180704422,3,3091.790039,158,0,982,3.0801,3.1485,105,157
2015.09.23D18:42:55.000,53.33923283,-6.180658741,3,3094.870117,158,0,983,3.8699,3.1484,105,157
2015.09.23D18:42:56.000,53.33922721,-6.180601073,3.200000048,3098.73999,158,0,984,3.1799,3.1491,105,157
2015.09.23D18:42:57.000,53.33922478,-6.180553464,3.400000095,3101.919922,158,0,985,2.5901,3.1492,105,157
2015.09.23D18:42:58.000,53.33922277,-6.180514572,3.400000095,3104.51001,158,0,986,3.1399,3.1486,105,157
2015.09.23D18:42:59.000,53.33922311,-6.180467382,3.599999905,3107.649902,158,0,987,3.5901,3.1486,105,157
2015.09.23D18:43:00.000,53.33922294,-6.180413486,3.400000095,3111.23999,157,0,988,3.54,3.149,105,157
2015.09.23D18:43:01.000,53.33922151,-6.180360178,3.200000048,3114.780029,156,0,989,3.3201,3.1494,105,157
2015.09.23D18:43:02.000,53.33922059,-6.180310389,3,3118.100098,156,0,990,3.1899,3.1496,105,157
2015.09.23D18:43:03.000,53.33921875,-6.180262528,3,3121.290039,156,0,991,3.3301,3.1496,105,157
