Area,Group,Price,Rooms,Address
Meath,Meath,212235,3,"192A Churchfields, Ashbourne"
Meath,Meath,212235,3,"192B Churchfields, Ashbourne"
Meath,Meath,212235,3,"126 Churchfields, Ashbourne"
Meath,Meath,218500,3,"apartment 21, wellington hall, iffernock"
Meath,Meath,218584,3,"2 Maydenhayes Square, Mornington"
Meath,Meath,220264,3,"Apartment 24, Wellington Hall, Iffernock"
Meath,Meath,222026,3,"54 Knightswood, Matthews Lane, Drogheda"
Meath,Meath,229074,3,"35 Summerseat Crescent, Clonee"
Meath,Meath,229075,3,"7 Summerseat Green, Clonee"
Meath,Meath,233480,3,"53 COIS NA MARA, BETTYSTOWN, co. meath"
Meath,Meath,233480,3,"79 Cois na Mara, Golf Links Road, Bettystown"
Meath,Meath,235000,3,"14 THE COMMONS, DULEEK, MEATH"
Meath,Meath,236000,3,"12 ARD NA BOINNE, TRIM, MEATH"
Meath,Meath,237885,3,"9 SUMMERSEAT GREEN, CLONEE"
Meath,Meath,240000,3,"15 FAIRWAYS LAWNS, BETTYSTOWN, MEATH"
Meath,Meath,240000,3,"24 SUMMERSEAT WALK, CLONEE MANOR, MEATH"
Meath,Meath,241768,3,"6  Maydenhayes Square, Mornington"
Meath,Meath,242291,3,"127 Churchfields, Ashbourne, County Meath"
Meath,Meath,242291,3,"132 Churchfields, Ashbourne, Co Meath"
Meath,Meath,245815,3,"27 Kellets Grove, Lagore Road, Dunshaughlin"
Meath,Meath,249339,3,"29 Stonebridge, Ratoath"
Meath,Meath,250000,3,"OTTERSTOWN, ATHBOY, MEATH"
Meath,Meath,250000,3,"OTTERSTOWN, ATHBOY, MEATH"
Meath,Meath,259912,3,"45 Millbourne Drive, Millbourne, Slane"
Meath,Meath,262000,3,"7 CRESTWOOD AVE, ASHBOURNE, MEATH"
Meath,Meath,262555,3,"3 Stonebridge, Ratoath"
Meath,Meath,273000,4,"CASTLETOWN, ATHYBOY, CO. MEATH."
Meath,Meath,274432,4,"124 Churchfields, Ashbourne"
Meath,Meath,275000,4,"10 MOYFENRATH, ENFIELD, MEATH"
Meath,Meath,275000,4,"ANNALY, EDOXTOWN, TARA"
Meath,Meath,284585,4,"29 Kelletts Grove, Lagore Road, Dunshaughlin"
Meath,Meath,299560,4,"105 Churchfields, Ashbourne"
Meath,Meath,300000,4,"13 BAILIS MANOR, ATHLUMNEY, NAVAN"
Meath,Meath,304000,4,"79 Crenigans Banog, Milltown Road, Ashbourne"
Meath,Meath,305000,4,"51 DE LACEY COURT, TRIM, MEATH"
Meath,Meath,312800,4,"81 Crenigans Banog, Milltown Road, Ashbourne"
Meath,Meath,314537,4,"15 Maydenhayes Mews, Maydenhayes, Mornington"
Meath,Meath,322500,5,"8 GLEBE HALL, KILMESSAN, MEATH"
Meath,Meath,325000,5,"10 THE CLOISTERS, BETTYSTOWN, MEATH"
Meath,Meath,330396,5,"23 Steeplechase Hill, Ratoath"
Meath,Meath,339207,5,"22 Steeplechase Hill, Steeplechase, Ratoath"
Meath,Meath,340000,5,"72 JAMESTOWN PARK, RATOATH, MEATH"
Meath,Meath,350000,5,"12 MANOR COURT, DUNSHAUGHLIN, MEATH"
Meath,Meath,352423,5,"16 Carne Wood, Johnstown, Navan"
Meath,Meath,360000,5,"16 CRANNOG, DUNSHAUGHLIN, MEATH"
Meath,Meath,360000,5,"RINGLESTOWN, KILMESSAN, MEATH"
Meath,Meath,392070,5,"49 STEEPLECHASE HILL, RATOATH"
Meath,Meath,396476,5,"114 Churchfields, Ashbourne, Co Meath"
Meath,Meath,410000,5,"20 COLPE CRESCENT, DEEPFORDE, DUBLIN RD DROGHEDA"
Meath,Meath,420000,5,"FRIARS PARK, DUBLIN RD, TRIM"
Meath,Meath,420000,5,"33 CLONKEEN, FAIRYHOUSE RD, RATOATH"
Meath,Meath,427313,5,"24A Seachnall Abbey, Dunshaughlin"
Meath,Meath,438000,5,"SUNNYWAY, WARRENSTOWN, DUNBOYNE"
Meath,Meath,483348,5,"44 Seachnall Abbey, Dunshaughlin"
Meath,Meath,970000,5,"THE STABLES, DECOY COUNTRY COTTAGES, GARLOW CROSS"
Monaghan,Monaghan,30000,1,"5 YORK ST, CASTLEBLANEY, CO MONAGHAN"
Monaghan,Monaghan,30000,1,"HARTES HOUSE, MAIN ST, CASTLEBLANEY"
Monaghan,Monaghan,30000,1,"NO 1TOWNHOUSES, REAR HARTES HOUSE, CASTLEBLANEY"
Monaghan,Monaghan,30000,1,"NO 2 TOWNHOUSES, REAR HARTES HOUSE, CASTLEBLANEY"
Monaghan,Monaghan,61000,1,"80 WYLIES HILL, BALLYBAY, CO MONAGHAN"
Monaghan,Monaghan,95000,1,"CORRYARABEG, CARRICKROE, CO MONAGHAN"
Monaghan,Monaghan,120000,2,"DRUMHIRK, AGHABOG, MONAGHAN"
Monaghan,Monaghan,125000,2,"LEEGE, CARRICKMACROSS, MONAGHAN"
Monaghan,Monaghan,136000,2,"SOGHER, EMYVALE, CO MONAGHAN"
Monaghan,Monaghan,156000,2,"84 FOXFIELD, CARRICKMACROSS, MONAGHAN"
Monaghan,Monaghan,163000,2,"6 MILLBROOK, MILLTOWN, MONAGHAN"
Monaghan,Monaghan,180000,3,"24 LATLORCAN GLEN, DUBLIN RD, MONAGHAN"
Monaghan,Monaghan,235000,3,"DARLEY COTTAGE, CARRICKMACROSS, MONAGHAN"
Monaghan,Monaghan,250000,3,"TIRAVERA, GLASLOUGH, MONAGHAN"
Monaghan,Monaghan,307000,4,"CORNACREW, LARAGH, CASTLEBLAYNEY"
Monaghan,Monaghan,315000,4,"9 MAIN ST, GLASLOUGH, MONAGHAN"
North Dublin Co,Dublin,115000,1,"1 THE VILLA, MELROSE PARK, KINSEALY"
North Dublin Co,Dublin,132500,2,"10 APPLEWOOD GARDENS, APPLEWOOD VILLAGE, SWORDS"
North Dublin Co,Dublin,139000,2,"15 APPLEWOOD CLOSE, APPLEWOOD VILLAGE, SWORDS"
North Dublin Co,Dublin,140000,2,"33 JOYCE ROAD, LUSK VILLAGE, LUSK"
North Dublin Co,Dublin,160000,2,"14 CASTLELAND COURT, BALBRIGGAN, COUNTY DUBLIN"
North Dublin Co,Dublin,172000,3,"17 BOROIMHE BEECH, SWORDS, DUBLIN"
North Dublin Co,Dublin,175000,3,"28 MOYLARAGH WAY, BALBRIGGAN, DUBLIN"
North Dublin Co,Dublin,190000,3,"16 HUNTSMANS RD, LUSK VILLAGE, DUBLIN"
North Dublin Co,Dublin,202000,3,"112 HOLYWELL RISE, SWORDS, DUBLIN"
North Dublin Co,Dublin,208000,3,"133 BREMORE CASTLE, BALBRIGGAN, DUBLIN"
North Dublin Co,Dublin,213656,3,"18 CASTLELAND PARK PLACE, BALBRIGGAN"
North Dublin Co,Dublin,230000,3,"1 THE COURT, HARRISONS COVE, SKERRIES"
North Dublin Co,Dublin,230000,3,"2 THE COURT, HARRISONS COVE, SKERRIES"
North Dublin Co,Dublin,230000,3,"3 THE COURT, HARRISONS COVE, SKERRIES"
North Dublin Co,Dublin,230000,3,"4 THE COURT, HARRISONS COVE, SKERRIES"
North Dublin Co,Dublin,230000,3,"41 BOROIMHE BEECH, SWORDS, DUBLIN"
North Dublin Co,Dublin,240000,3,"31 CHAPEL GATE, BALBRIGGAN, DUBLIN"
North Dublin Co,Dublin,240000,3,"32A THOMAS HAND ST, SKERRIES, CO DUBLIN"
North Dublin Co,Dublin,259560,3,"19 Beresford Place, Donabate"
North Dublin Co,Dublin,264317,3,"19 CASTLELAND PARK PLACE, BALBRIGGAN"
North Dublin Co,Dublin,266000,3,"28 CEDAR PLACE, RIDGEWOOD, SWORDS"
North Dublin Co,Dublin,270000,4,"26 FORREST AVE, SWORDS, DUBLIN"
North Dublin Co,Dublin,271126,4,"26 Park Avenue, Millers Glen, Swords"
North Dublin Co,Dublin,271127,4,"45 PARK AVENUE, MILLERS GLEN, SWORDS"
North Dublin Co,Dublin,286344,4,"34 HOLLYWOODRATH AVENUE, HOLLYSTOWN, DUBLIN 15"
North Dublin Co,Dublin,288000,4,"133 MARINA VILLAGE, MALAHIDE, DUBLIN"
North Dublin Co,Dublin,288546,4,"28 Park Avenue, Millers Glen, Swords"
North Dublin Co,Dublin,291000,4,"45 LAMBAY VIEW, RUSH, DUBLIN"
North Dublin Co,Dublin,299500,4,"24 Beresford Place, Donabate"
North Dublin Co,Dublin,299559,4,"22 Beresford Place, Donabate"
North Dublin Co,Dublin,299559,4,"23 Beresford Place, Donabate"
North Dublin Co,Dublin,299560,4,"50 Drury Mills, Saggart"
North Dublin Co,Dublin,299560,4,"21 Beresford Place, Donabate"
North Dublin Co,Dublin,305000,4,"12 RIDGEWOOD PARK, FOREST RD, SWORDS"
North Dublin Co,Dublin,315000,4,"20 BOROIMHE HAZEL, SWORDS, DUBLIN"
North Dublin Co,Dublin,320000,5,"11 RIVER VALLEY HEIGHTS, SWORDS, DUBLIN"
North Dublin Co,Dublin,321769,5,"41 Park Avenue, Millers Glen, Swords"
North Dublin Co,Dublin,335000,5,"34 BRIDES GLEN PK, SWORDS, DUBLIN"
North Dublin Co,Dublin,339409,5,"38 PARK AVENUE, MILLERS GLEN, SWORDS"
North Dublin Co,Dublin,367500,5,"25 The Drive, Millers Glen, Swords"
North Dublin Co,Dublin,385000,5,"18 THE PARK, BALBRIGGAN ST, SKERRIES"
North Dublin Co,Dublin,425000,5,"13 SEABURY LAWNS, MALAHIDE, DUBLIN"
North Dublin Co,Dublin,430000,5,"20 GALTRIM GRANGE, BROOMFIELD, MALAHIDE"
North Dublin Co,Dublin,475000,5,"18 GAINSBOROUGH AVE, MALAHIDE, DUBLIN"
North Dublin Co,Dublin,537500,5,"15 Fairhaven Close, Castleknock Road, Castleknock"
North Dublin Co,Dublin,630000,5,"41 Diswellstown Manor, Castleknock"
North Dublin Co,Dublin,635000,5,"2 The Avenue, St Marnocks Bay, Portmarnock"
North Dublin Co,Dublin,700000,5,"16 THE OLD GOLF LINKS, MALAHIDE, DUBLIN"
North Dublin Co,Dublin,799000,5,"19 Hazelbrook, Kinsealy Lane, Malahide"
North Dublin Co,Dublin,1550000,5,"1 GROVE AVE, MALAHIDE, DUBLIN"
North Dublin Co,Dublin,1550000,5,"1 GROVE AVE, MALAHIDE, DUBLIN"
Offaly,Offaly,53000,1,"37 PORTAVOLLA, BANAGHER, OFFALY"
Offaly,Offaly,80000,1,"77 MARION PLACE, TULLAMORE, OFFALY"
Offaly,Offaly,82000,1,"APT NO 6 CAMCOR HOUSE, BIRR, CO OFFALY"
Offaly,Offaly,85000,1,"54 ST CORMACS PARK, KILCORMAC, BIRR"
Offaly,Offaly,88000,1,"ST ANNES, CHURCH ST, CLARA"
Offaly,Offaly,95000,1,"MAIN STREET, FERBANE, CO. OFFALY"
Offaly,Offaly,100000,1,"FAHEERAN, MOATE, WESTMEATH"
Offaly,Offaly,115000,1,"21 A CAMCOR HOUSE, RAILWAY RD, BIRR"
Offaly,Offaly,118000,1,"29 CLONTARF RD, TULLAMORE, OFFALY"
Offaly,Offaly,120000,2,"1 GLENAVAR ROW, BALLYCLARE, FERBANE"
Offaly,Offaly,120000,2,"30 ARDEN VIEW, TULLAMORE, CO OFFALY"
Offaly,Offaly,120000,2,"SEFFIN, BIRR, OFFALY"
Offaly,Offaly,125000,2,"GREENHILL, FAHY, OFFALY"
Offaly,Offaly,137500,2,"7 HEATHER GROVE, CLARA, COUNTY OFFALY"
Offaly,Offaly,138000,2,"14 CARRAIG AOIBHINN, CARRICK RD, EDENDERRY"
Offaly,Offaly,147000,2,"Syngefield, Birr"
Offaly,Offaly,148017,2,"18 cedar lawns, edenderry"
Offaly,Offaly,150000,2,"11 HOLLYPARK DR, BIRR, OFFALY"
Offaly,Offaly,150000,2,"9 GARRAI ARDA, BANAGHER, OFFALY"
Offaly,Offaly,154185,2,"219 Sycamore Grove, Edenderry"
Offaly,Offaly,160000,2,"4 CARRICK ROAD, EDENDERRY, COUNTY OFFALY"
Offaly,Offaly,165000,2,"22 HARBOUR DR, TULLAMORE, OFFALY"
Offaly,Offaly,185000,3,"KILLURE, RHODE, CO OFFALY"
Offaly,Offaly,199000,3,"2 KILLANE VIEW, EDENDERRY, CO OFFALY"
Offaly,Offaly,213000,3,"97 CLONMINCH WOOD TULLAMORE 0, OFFALY"
Offaly,Offaly,220000,3,"KILLOWEN, RHODE, OFFALY"
Offaly,Offaly,235000,3,"MUNNY, KILCORMAC, OFFALY"
Offaly,Offaly,250000,3,"3 KILMALOGUE GARDENS, PATRICK ST, PORTARLINGTON"
Offaly,Offaly,272000,4,"34 TEGAN COURT, MUCKLAGH, TULLAMORE"
Offaly,Offaly,275000,4,"TINNACROSS, RATH, BIRR"
Roscommon,Roscommon,20000,1,"3 WINDMILL HOUSE, ELPHIN, ROSCOMMON"
Roscommon,Roscommon,20000,1,"COTTAGE, BOCKAGH, BALLAGHADERREEN"
Roscommon,Roscommon,40000,1,"ARDCUL, BALLAGHADERREEN, COUNTY ROSCOMMON"
Roscommon,Roscommon,40000,1,"FARRAGHER, FOUR MILE HOUSEQ, CO ROSCOMMON"
Roscommon,Roscommon,50000,1,"NEWTOWN FARRAGHER, FOUR MILE HOUSE, ROSCOMMON"
Roscommon,Roscommon,53000,1,"BREEGOGUE, BOYLE, CO ROSCOMMON"
Roscommon,Roscommon,56000,1,"77 RIVER VILLAGE, MONKSLAND, ATHLONE"
Roscommon,Roscommon,59550,1,"PARKE, CLOONFAD, BALLYHAUNIS"
Roscommon,Roscommon,64000,1,"KILMACROY, BALLYFARNAN, BOYLE"
Roscommon,Roscommon,65000,1,"19 MEADOW VALE, GREATMEADOW, BOYLE"
Roscommon,Roscommon,65000,1,"BOCKAGH, BALLAGHADERREEN, ROSCOMMON"
Roscommon,Roscommon,66000,1,"4 SCAHILL PARK, BALLINLOUGH, ROSCOMMON"
Roscommon,Roscommon,70000,1,"10 WARREN VIEW, ABBEYTOWN, BOYLE"
Roscommon,Roscommon,70000,1,"CUNNANE COTTAGE, CLOONMEEN, BALLAGHADERREEN"
Roscommon,Roscommon,70000,1,"1 NEW ST, BALLAGHADEREEN, ROSCOMMON"
Roscommon,Roscommon,72500,1,"SISTERS OF MERCH, CASTLEREA, CO ROSCOMMON"
Roscommon,Roscommon,74000,1,"APARTMENT 2, 28 CIRCULAR ROAD, ROSCOMMON"
Roscommon,Roscommon,75000,1,"NEWTOWN, WHITEHALL, TARMONBARRY"
Roscommon,Roscommon,80000,1,"KILLAHORNIA, BALLINASLOE, GALWAY"
Roscommon,Roscommon,80000,1,"LAKE VIEW HOUSE, LECARROW KILGLASS, STROKESTOWN"
Roscommon,Roscommon,110000,1,"2 MILLSTREAM, ELPHIN, CO ROSCOMMON"
Roscommon,Roscommon,120000,2,"CURROHOGUILE, LISACUL, CASTLEREA"
Roscommon,Roscommon,120000,2,"CLOONMORE, TARMONBARRY, COUNTY ROSCOMMON"
Roscommon,Roscommon,134000,2,"7 MOUNT WILLIAM COURT, MONKSLAND, ATHLONE"
Roscommon,Roscommon,144000,2,"HILLTOP, ONAGH, TAUGHMACONNELL"
Roscommon,Roscommon,145000,2,"98 ABBEYVILLE, GALWAY RD, ROSCOMMON"
Roscommon,Roscommon,150000,2,"12 MILLRACE, BEALNAMULLA, ATHLONE"
Roscommon,Roscommon,153000,2,"No.s 19 20 21 22 23 24, Meadowbrook, Tulsk"
Roscommon,Roscommon,153105,2,"Skeanamuck, Bealnamullia, Athlone"
Roscommon,Roscommon,165000,2,"40 ASHFORD, CUSHLA, MONKSLAND"
Roscommon,Roscommon,240000,3,"QUARRY SPRINGS CONVENT RD, ROSCOMMON, ROSCOMMON"
Roscommon,Roscommon,265000,3,"POLLAGHER, BRIDESWECL, ATHLONE"
Roscommon,Roscommon,420000,5,"ST JOHNS HOUSE, RINNAGAN, LECARROW"
Sligo,Sligo,7500,1,"GORTNAHOULA, BALLINTRILLICK, COUNTY SLIGO"
Sligo,Sligo,40000,1,"BRICKLIEVE, CASTLEBALDWIN, VIA BOYLE"
Sligo,Sligo,50000,1,"RATHKELL, CASTLEHILL, BALLINA"
Sligo,Sligo,65000,1,"12 PRINT HOUSE, MARKET YARD, SLIGO"
Sligo,Sligo,76500,1,"221 MILLBROOK, RIVERSIDE, SLIGO"
Sligo,Sligo,77500,1,"4 BLACKWOOD MEWS, ROCKWOOD PARADE, SLIGO"
Sligo,Sligo,78700,1,"28 SEA VIEW PARK, CLIFFONEY, SLIGO"
Sligo,Sligo,81000,1,"7 QUAY SIDE COURT, LOWER QUAY ST, SLIGO"
Sligo,Sligo,86000,1,"38 MARKET CLOSE, SLIGO"
Sligo,Sligo,105000,1,"8 ARDAUN, MONASTERADEN, SLIGO"
Sligo,Sligo,115000,1,"2 FRANKFORD CLOSE, ENNISCRONE, SLIGO"
Sligo,Sligo,138000,2,"8 RUSHEEN CRESCENT, CALTRAGH, SLIGO"
Sligo,Sligo,139000,2,"21 LARKHILL WOODS, STRANDHILL RD, SLIGO"
Sligo,Sligo,140000,2,"No. 2, Ougham Bawn, Tubbercurry"
Sligo,Sligo,145000,2,"4 CARTRON BAY, SLIGO, SLIGO"
Sligo,Sligo,157000,2,"22 STEEPLE VIEW, COLLOONEY, COUNTY SLIGO"
Sligo,Sligo,180000,3,"FINNURE, DROMARD, SLIGO"
Sligo,Sligo,185800,3,"GORTLOWNAN BALLINTOGHER, BALLINTOGHER, SLIGO"
Sligo,Sligo,215000,3,"CARRIGANS UPPER, BALLYMOTE, SLIGO"
Sligo,Sligo,265000,3,"JOURNEYS END, COPES MOUNTAIN, COLGAGH"
Sligo,Sligo,270000,4,"MAIGH TUIREADH, KNOCK NA HUR, SLIGO"
Sligo,Sligo,275000,4,"43 LOWER HEATHER VIEW, TONAPHUBBLE, HEATHER VIEW"
Sligo,Sligo,290000,4,"BALLYSUMAGHAN, SOOEY, SLIGO"
Sligo,Sligo,305000,4,"RIVER LODGE, CLOONTYPRUCKLISH, GRANGE"
Sligo,Sligo,350000,5,"CLOGHEREVAGH, CLOGHERBEG, CALRY"
Sligo,Sligo,380000,5,"EL JAMESA, UPPER ROSSES, ROSSES POINT"
South Dublin,Dublin,185000,2,"3 CASTLEGATE, OLIVER PLUNKETT RD, MONKSTOWN"
South Dublin,Dublin,212500,2,"13 ST FINIANS CRESCENT, LUCAN, CO.DUBLIN"
South Dublin,Dublin,230000,2,"26 HILLCREST VIEW, LUCAN, DUBLIN"
South Dublin,Dublin,240000,2,"76 ESKER LAWNS, LUCAN, DUBLIN"
South Dublin,Dublin,247000,3,"5 OWENSTOWN LODGE, FOSTERS AVE, MOUNT MERRION"
South Dublin,Dublin,250000,3,"34 WOODVIEW, LUCAN, DUBLIN"
South Dublin,Dublin,250000,3,"5 LIFFEY CLOSE, LIFFEY VALLEY PARK, LUCAN"
South Dublin,Dublin,259500,3,"12 The Paddocks Rise, The Paddocks, Adamstown"
South Dublin,Dublin,259912,3,"14 The Drive, The Paddocks, Hansfield"
South Dublin,Dublin,260000,3,"19 CASTLE GATE WALK, ADAMSTOWN, DUBLIN"
South Dublin,Dublin,264317,3,"17 Adamstown Park, Adamstown"
South Dublin,Dublin,270000,4,"54 BOOTH ROAD, CLONDALKIN, DUBLIN 22"
South Dublin,Dublin,270000,4,"6 CASTLEGATE DOWNS, ADAMSTOWN, LUCAN"
South Dublin,Dublin,270000,4,"8 HILLCREST WALK, LUCAN, DUBLIN"
South Dublin,Dublin,280000,4,"31 DODSBORO RD, LUCAN, DUBLIN"
South Dublin,Dublin,284553,4,"22 Croftwell Square, Rathcoole, Co. Dublin"
South Dublin,Dublin,300000,4,"42 WILLOW VALE, BALLYBRACK, DUBLIN"
South Dublin,Dublin,306000,4,"110 CASTLE RIADA AVE, LUCAN, DUBLIN"
South Dublin,Dublin,308370,4,"18 Croftwell Square, Rathcoole"
South Dublin,Dublin,308370,4,"20 Croftwell Square, Rathcoole"
South Dublin,Dublin,310500,4,"ST JOSEPHS ROAD, WALKINSTOWN, DUBLIN 12"
South Dublin,Dublin,315000,4,"23 GLEBE HALL, ROSE PARK, KILL AVE"
South Dublin,Dublin,315000,4,"APT 26 HOUSE 12, LINDEN SQ, BLACKROCK"
South Dublin,Dublin,320000,5,"7 FINNSGREEN, FINNSTOWN CLOISTERS, LUCAN"
South Dublin,Dublin,321586,5,"15 Croftwell Square, Rathcoole"
South Dublin,Dublin,325000,5,"27 MONKSTOWN SQ, MONKSTOWN, DUBLIN"
South Dublin,Dublin,325000,5,"42 GRANITEFIELD MANOR, ROCHESTOWN AVE, DUN LAOGHAIRE"
South Dublin,Dublin,330000,5,"81 WOODVIEW HEIGHTS LUCAN, DUBLIN"
South Dublin,Dublin,335000,5,"143 CORKE ABBEY, BRAY, DUBLIN"
South Dublin,Dublin,340000,5,"12 FINDLATER ST, GLASTHULE, DUN LAOGHAIRE"
South Dublin,Dublin,348000,5,"21 Belarmine Lawns, Belarmine Woods, STEPASIDE"
South Dublin,Dublin,355000,5,"APT 163 AW PUGIN HOUSE, RATHFARNHAM, DUBLIN 14"
South Dublin,Dublin,360000,5,"39 TURNSTONE, THORN WOOD, BOOTERSTOWN AVE"
South Dublin,Dublin,365639,5,"28 Abbots Grove Ave, Abbots Grove, Knocklyon"
South Dublin,Dublin,387000,5,"49 CASTLE COURT, KILLINEY HILL RD, KILLINEY"
South Dublin,Dublin,387000,5,"151 THE OAKS, CHARLEVILLE SQUARE, RATHFARNHAM"
South Dublin,Dublin,387500,5,"29 ST AUBYNS COURT, SHANGANAGH RD, KILLINEY"
South Dublin,Dublin,390000,5,"12 NEWPARK, NEWTOWNPARK AVE, BLACKROCK"
South Dublin,Dublin,392070,5,"40 ABBOTS GROVE AVENUE, ABBOTS GROVE, KNOCKLYON"
South Dublin,Dublin,392070,5,"50 Wilkins View, Greenhills, DUBLIN 12"
South Dublin,Dublin,400000,5,"324 GALLOPING GREEN, STILLORGAN RD, DUBLIN"
South Dublin,Dublin,419000,5,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE"
South Dublin,Dublin,419000,5,"APT 10 ADELAIDE HOUSE, 7/8 HADDINGTON TERRACE, DUN LAOGHAIRE"
South Dublin,Dublin,420000,5,"3 SALLY NOGGIN VILLAS, UPPER GLENAGEARY RD, DUN LAOGHAIRE"
South Dublin,Dublin,420000,5,"22 FOXPARK, FINNSTOWN ABBEY, LUCAN"
South Dublin,Dublin,445000,5,"9 WESTBURY DR, WESTBURY COURT, LUCAN"
South Dublin,Dublin,445500,5,"45 BEECH GROVE, LUCAN, DUBLIN"
South Dublin,Dublin,455000,5,"146A ROCHESTOWN AVE, DUN LAOGHAIRE, DUBLIN"
South Dublin,Dublin,455000,5,"62A GRANITEFIELD, ROCHESTOWN AVE, DUN LAOGHAIRE"
South Dublin,Dublin,475000,5,"80 WHITEBARN ROAD, CHURCHTOWN CO DUBLIN"
South Dublin,Dublin,488000,5,"12 OBELISK GROVE, STILLORGAN, DUBLIN"
South Dublin,Dublin,490000,5,"58 WESTON CRESCENT, LUCAN, DUBLIN"
South Dublin,Dublin,520000,5,"7 ALMA COURT, ALMA ROAD, MONKSTOWN"
South Dublin,Dublin,525610,5,"362 The Oak, Trimbleston, Goatstown Road"
South Dublin,Dublin,585000,5,"19 SEAFORT PARADE, BLACKROCK, DUBLIN"
South Dublin,Dublin,590000,5,"33 GRANVILLE ROAD, CABINTEELY, DUBLIN 18"
South Dublin,Dublin,600000,5,"20 KILLINEY GATE, CHURCH RD, KILLINEY"
South Dublin,Dublin,600000,5,"58 ST BEGNETS VILLAS, DALKEY, DUBLIN"
South Dublin,Dublin,612334,5,"31 Blackberry Hill, Glenamuck Road, Carrickmines"
South Dublin,Dublin,612335,5,"19 Blackberry Hill, Carrickmines, Co Dublin"
South Dublin,Dublin,612335,5,"36, Blackberry Hill, Glenamuck Road"
South Dublin,Dublin,632000,5,"46 KILL ABBEY, BLACKROCK, DUBLIN"
South Dublin,Dublin,638767,5,"34 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD"
South Dublin,Dublin,638767,5,"44 Roseland Avenue, Cualanor, Upper Glenageary Road"
South Dublin,Dublin,645000,5,"71 AUBURN DR, KILLINEY, DUBLIN"
South Dublin,Dublin,647577,5,"8 Roseland Ave, Cualanor, Dun Laoghaire"
South Dublin,Dublin,651982,5,"13 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD"
South Dublin,Dublin,651982,5,"8 BURFORD DRIVE, HONEYPARK, DUN LAOGHAIRE"
South Dublin,Dublin,670000,5,"64 OAKTREE RD, STILLORGAN, DUBLIN"
South Dublin,Dublin,680000,5,"4 SION RD, GLENAGEARY, DUBLIN"
South Dublin,Dublin,682820,5,"2b South Avenue, Mount Merrion"
South Dublin,Dublin,704846,5,"33 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD"
South Dublin,Dublin,730000,5,"69 ROWANBYRNE, BLACKROCK, DUBLIN"
South Dublin,Dublin,792000,5,"28 CYPRESS RD, MOUNT MERRION, DUBLIN"
South Dublin,Dublin,810000,5,"42A DRUMMARTIN PARK, GOATSTOWN, DUBLIN 14"
South Dublin,Dublin,810000,5,"42A DRUMMARTIN PARK, GOATSTOWN, DUBLIN 14"
South Dublin,Dublin,825000,5,"46 FRASCATI PARK, BLACKROCK, DUBLIN"
South Dublin,Dublin,895000,5,"2 ROEBUCK AVE, MOUNT MERRION, DUBLIN"
South Dublin,Dublin,895000,5,"STRATHY LODGE, BALLYMAN RD, BRAY"
South Dublin,Dublin,915000,5,"EDERNISH, MILITARY RD, KILLINEY"
South Dublin,Dublin,930000,5,"29 CALLARY RD, MOUNT MERRION, DUBLIN"
South Dublin,Dublin,975000,5,"4 SEAFIELD CRESCENT, BOOTERSTOWN, DUBLIN"
South Dublin,Dublin,1170000,5,"6 FORTFIELD PARK, TERENURE, DUBLIN 6W"
South Dublin,Dublin,1200000,5,"3 CASTLE CLOSE, CASTLEPARK RD, DALKEY"
South Dublin,Dublin,1375000,5,"8 PRINCE EDWARD TCE LR, BLACKROCK, CO. DUBLIN"
South Dublin,Dublin,1400000,5,"BELLA VISTA, COLIEMORE RD, DALKEY"
South Dublin,Dublin,1400000,5,"BELLA VISTA, COLIEMORE RD, DALKEY"
South Dublin,Dublin,1495000,5,"63 WALTHAM TERRACE, BLACKROCK, DUBLIN"
South Dublin,Dublin,1500000,5,"102 AVOCA PARK, BLACKROCK, DUBLIN"
South Dublin,Dublin,1513000,5,"15 EATON SQ, MONKSTOWN, DUBLIN"
South Dublin,Dublin,1750000,5,"SECRORA, KILLINEY HILL RD, KILLINEY"
South Dublin,Dublin,1825000,5,"LINDEN LODGE, CASTLEPARK RD, DALKEY"
South Dublin,Dublin,2100000,5,"FASTNET, BALLYGIHEN AVE, SANDYCOVE"
South Dublin,Dublin,2225000,5,"TORCA COTTAGE, TORCA RD, DALKEY"
South Dublin,Dublin,2825000,5,"STEEPLEWOOD, KILLINEY AVE, KILLINEY"
South Dublin,Dublin,2900000,5,"OSSORY LODGE, BALLYGIHEN AVE, SANDYCOVE"
Tipperary,Tipperary,26000,1,"4A LIMERICK ST, CAPPAWHITE, TIPPERARY"
Tipperary,Tipperary,27500,1,"GLENTARA, ROSCREA, CO TIPPERARY"
Tipperary,Tipperary,30000,1,"7 CROKE GARDENS, CROKE ST, THURLES"
Tipperary,Tipperary,35000,1,"5 MAIN STREET, TIPPERARY TOWN, COUNTY TIPPERARY"
Tipperary,Tipperary,37934,1,"SUNNYSIDE, ANNACARTY, TIPPERARY"
Tipperary,Tipperary,42000,1,"3 CHAPEL ST, BORRISOLEIGH, TIPPERARY"
Tipperary,Tipperary,50000,1,"MCMAHONS, LIBERTY SQUARE, THURLES"
